C9_AISLE9,C3_AISLE3,0.058823529411764705,0,0,2,2935
C16_FLEX_BTM,C16_FLEX_BTM,0.9689922480620154,1,37,2,1154
C9_AISLE9,C15_MTG,0.058823529411764705,0,0,2,2676
C14_PLEA,C14_PLEA,0.851851522186113,19,19,2,2093
C9_AISLE9,C4_AISLE4,0.058823529411764705,0,0,2,2964
C3_AISLE3,C3_AISLE3,0.9209158965367844,22,22,2,322
C3_AISLE3,C3_AISLE3,0.9689591307600299,9,23,2,1909
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2420
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2605
C4_AISLE4,C4_AISLE4,0.9511132620650102,15,25,2,1855
C5_AISLE5,C5_AISLE5,0.9689192754271092,10,11,2,818
C9_AISLE9,C10_AISLE10,0.058823529411764705,0,0,2,3030
C3_AISLE3,C4_AISLE4,0.8911152804504957,20,20,2,1841
C13_COFFEE,C13_COFFEE,0.3160969254391767,1,1,2,764
C9_AISLE9,C9_AISLE9,0.058823529411764705,0,0,2,3069
C9_AISLE9,C8_AISLE8,0.9449206484335773,23,23,2,364
C8_AISLE8,C8_AISLE8,0.9653617799469721,10,19,2,1580
C12_CONF_TOP,C12_CONF_TOP,0.9689771876716767,1,16,2,1250
C9_AISLE9,C13_COFFEE,0.058823529411764705,0,0,2,2536
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2481
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2488
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2479
C17_FLEX_TOP,C17_FLEX_TOP,0.9607034669977325,11,26,2,1001
C1_AISLE1,C1_AISLE1,0.9689922480620154,1,20,2,1988
C16_FLEX_BTM,C16_FLEX_BTM,0.9689677712723449,1,35,2,1096
C2_AISLE2,C2_AISLE2,0.9639473035424456,3,23,2,1949
C17_FLEX_TOP,C17_FLEX_TOP,0.9689233495724914,2,32,2,1031
C2_AISLE2,C2_AISLE2,0.9060945353478284,27,27,2,1932
C4_AISLE4,C4_AISLE4,0.8401847460551843,19,19,2,591
C15_MTG,C15_MTG,0.8849908334840314,26,26,2,2121
C13_COFFEE,C13_COFFEE,0.4583405215464378,1,1,2,609
C15_MTG,C15_MTG,0.9689922480620154,2,29,2,2125
C9_AISLE9,C16_FLEX_BTM,0.058823529411764705,0,0,2,2423
C4_AISLE4,C4_AISLE4,0.9540514105906196,11,20,2,550
C9_AISLE9,C9_AISLE9,0.058823529411764705,0,0,2,3101
C6_AISLE6,C6_AISLE6,0.9689922480620154,6,16,2,1726
C8_AISLE8,C8_AISLE8,0.9523707751728657,13,17,2,1577
C10_AISLE10,C10_AISLE10,0.9583242366753276,4,30,2,1471
C3_AISLE3,C3_AISLE3,0.9500017059981888,19,22,2,1914
C9_AISLE9,C9_AISLE9,0.9627141894855195,22,25,2,94
C7_AISLE7,C4_AISLE4,0.9097410760517092,14,14,2,431
C12_CONF_TOP,C12_CONF_TOP,0.9526725235896772,7,20,2,1240
C12_CONF_TOP,C12_CONF_TOP,0.9689922480620154,2,21,2,2239
C9_AISLE9,C14_PLEA,0.058823529411764705,0,0,2,2359
C12_CONF_TOP,C12_CONF_TOP,0.9601061786914792,11,16,2,1258
C2_AISLE2,C2_AISLE2,0.9618193373935898,6,22,2,253
C12_CONF_TOP,C12_CONF_TOP,0.6818770274403633,15,15,2,2266
C14_PLEA,C14_PLEA,0.9559505940197109,10,20,2,2098
C13_COFFEE,C13_COFFEE,0.46031503079516956,1,1,2,614
C12_CONF_TOP,C12_CONF_TOP,0.5359396717359987,17,17,2,2236
C17_FLEX_TOP,C17_FLEX_TOP,0.9689922480620154,7,38,2,1074
C11_CONF_BTM,C12_CONF_TOP,0.7843684201746406,18,18,2,1291
C14_PLEA,C15_MTG,0.5858781942345676,22,22,2,2118
C9_AISLE9,C14_PLEA,0.058823529411764705,0,0,2,2391
C6_AISLE6,C6_AISLE6,0.9670318916339414,14,14,2,1705
C9_AISLE9,C4_AISLE4,0.058823529411764705,0,0,2,2949
C1_AISLE1,C11_CONF_BTM,0.8632755892802779,13,13,2,2205
C17_FLEX_TOP,C17_FLEX_TOP,0.9656215356840553,7,32,2,1021
C4_AISLE4,C7_AISLE7,0.6209192123820458,12,12,2,845
C9_AISLE9,C14_PLEA,0.058823529411764705,0,0,2,2750
C13_COFFEE,C13_COFFEE,0.3157799011984076,2,2,2,698
C5_AISLE5,C5_AISLE5,0.9575299707991137,9,12,2,1761
C9_AISLE9,C9_AISLE9,0.058823529411764705,0,0,2,3090
